# NES ROM information (CSV format)
# Fields: rom_id, name, country, crc, hardware, rom_class, mapper, submapper, nametable_layout, prg_rom_size, prg_rom_crc, prg_nvram_size, prg_ram_size, chr_rom_size, chr_rom_crc, chr_nvram_size, chr_ram_size, battery, vs_hardware_type, vs_ppu_type, expansion_type
# Each line is a single ROM entry. Empty fields are left blank.
4553,,,A72BAEDD,0,Multicarts,550,0,H,524288,031145A4,0,8192,131072,9161BB42,0,0,0,,,1
4554,,,79DD80A3,0,Multicarts,91,0,V,524288,843F9A6B,0,0,1048576,AFA3E3B8,0,0,0,,,1
4555,,,B5511DA4,0,Multicarts,358,0,H,524288,D2FC7156,0,0,1048576,E0442B69,0,0,0,,,1
4556,,,850B12C2,0,Multicarts,91,0,V,524288,92B53816,0,0,1048576,4C2B11F3,0,0,0,,,1
4557,,,0DCAF74A,0,Multicarts,361,0,H,524288,B8740880,0,0,524288,29B559A8,0,0,0,,,1
4558,,,D9A270D2,0,Multicarts,361,0,H,524288,5BB37E97,0,0,524288,AD775257,0,0,0,,,1
4559,,,5394A94A,0,Multicarts,361,0,H,524288,E858F260,0,0,524288,934F22FD,0,0,0,,,1
4560,,,6551FD90,0,Multicarts,374,0,H,524288,A609E2F0,0,0,524288,4A797D16,0,0,0,,,1
4561,,,26C08D6A,0,Multicarts,404,0,H,1048576,AA1AEECE,0,0,1048576,36EA5A43,0,0,0,,,2
4562,,,A684BC4A,0,Multicarts,374,0,H,524288,22536920,0,0,524288,7E83958F,0,0,0,,,1
4563,,,960B0AEA,0,Multicarts,313,0,H,524288,CADEBC3E,0,8192,524288,DCDAB70A,0,0,0,,,1
4564,,,2C6C14CA,0,Multicarts,313,0,H,524288,CEF38F6C,0,8192,524288,62327FDA,0,0,0,,,1
4565,,,073FCC87,0,Multicarts,313,0,H,524288,CEF38F6C,0,8192,524288,4961A797,0,0,0,,,1
4566,,,4FD9A89E,0,Multicarts,313,0,H,524288,BD705234,0,0,524288,60F4B6B1,0,0,0,,,1
4567,,,0769BE5F,0,Multicarts,313,2,H,524288,A32B698B,0,0,1048576,DC8B5FBC,0,0,0,,,1
4568,,,1726184B,0,Multicarts,313,2,H,524288,677C6862,0,0,1048576,DC6704CE,0,0,0,,,1
4569,,,B9876BA4,0,Multicarts,376,0,H,524288,7E7B1450,0,0,524288,001B4BDF,0,0,0,,,1
4570,,,854F12DE,0,Multicarts,313,1,H,1048576,79E7BAFB,0,0,524288,20B35E54,0,0,0,,,1
4571,,,751A2ED2,0,Multicarts,313,0,H,524288,113688E2,0,0,524288,CB1A40B5,0,0,0,,,1
4572,,,5029C4BF,0,Multicarts,313,0,H,524288,7A82A25C,0,0,524288,4A6CB431,0,0,0,,,1
4573,,,AF1C50BB,0,Multicarts,398,0,H,262144,7C884A23,0,0,655360,1167331B,0,0,0,,,1
4574,,,13AC1FF7,0,Multicarts,450,0,H,524288,13B129BF,0,0,524288,89695BFC,0,0,0,,,1
4575,,,626F9183,0,Multicarts,396,0,H,1048576,626F9183,0,0,0,,0,8192,0,,,1
4576,,,2A676E19,0,Multicarts,295,0,H,1048576,2A676E19,0,0,0,,0,8192,0,,,1
4577,,,12BE7AFF,0,Multicarts,374,0,H,524288,C936C92B,0,0,524288,20303AE8,0,0,0,,,1
4578,,,DEEDD112,0,Multicarts,281,0,H,524288,376B7FE1,0,0,524288,37346623,0,0,0,,,1
4579,,,F6BD8E31,0,Multicarts,281,0,H,524288,A8B1F53C,0,0,524288,802EFC47,0,0,0,,,1
4580,,,FAC76155,0,Multicarts,281,0,H,524288,79825DA4,0,0,524288,B153D89F,0,0,0,,,1
4581,,,C20032F5,0,Multicarts,281,0,H,524288,BEF4E308,0,0,524288,8DCAC4B6,0,0,0,,,1
4582,,,734D2228,0,Multicarts,281,0,H,524288,2272C383,0,0,524288,E6AE14DC,0,0,0,,,1
4583,,,1F36B92B,0,Multicarts,281,0,H,524288,5F6D4BC7,0,0,524288,695A1E2B,0,0,0,,,1
4584,,,E643E61E,0,Multicarts,388,0,H,524288,4FFCC8FF,0,0,1048576,3C9F51F9,0,0,0,,,1
4585,,,7A3BFED0,0,Multicarts,388,0,H,524288,F80C402E,0,0,1048576,A6C7B6C1,0,0,0,,,1
4586,,,F997B577,0,Multicarts,313,2,H,524288,142184BE,0,8192,1048576,9BF7F019,0,0,0,,,1
4587,,,1B4FDC81,0,Multicarts,313,2,H,524288,019A5CF7,0,0,1048576,328168E5,0,0,0,,,1
4588,,,DD3A79F5,0,Multicarts,282,0,H,524288,A0859966,0,0,524288,F601416D,0,0,0,,,42
4589,,,8744ABC4,0,Multicarts,282,0,H,524288,73A9F3AE,0,0,524288,C4F9D1B6,0,0,0,,,1
4590,,,6DA8C1AF,0,Multicarts,281,0,H,524288,6642EA41,0,0,524288,9DDB55F4,0,0,0,,,1
4591,,,C23EF0C9,0,Multicarts,281,0,H,524288,FC157C74,0,0,524288,2C0931B8,0,0,0,,,1
4592,,,26E11947,0,Multicarts,281,0,H,524288,19A48CF9,0,0,524288,2A956044,0,0,0,,,1
4593,,,C6BAB306,0,Multicarts,282,0,H,524288,27D81901,0,0,524288,96B2E487,0,0,0,,,1
4594,,,4E7065E2,0,Multicarts,282,0,H,524288,8B41FD05,0,0,524288,0B8280BD,0,0,0,,,1
4595,,,184D0300,0,Multicarts,282,0,H,524288,79922508,0,0,524288,B72E86E2,0,0,0,,,1
4596,,,B160B666,0,Multicarts,313,0,H,524288,8B1F7C74,0,0,524288,6369E559,0,0,0,,,3
4597,,,D19DB9D5,0,Multicarts,282,0,H,262144,373AB511,0,0,524288,4864F214,0,0,0,,,1
4598,,,42E9CEFF,0,Multicarts,281,0,H,524288,0F5EBDF7,0,0,524288,7AA7EF4E,0,0,0,,,1
4599,,,A4962C6B,0,Multicarts,397,0,H,524288,D67A9DC2,0,8192,524288,193D0DA8,0,0,0,,,1
4600,,,1E6C3344,0,Multicarts,282,0,H,524288,3B993AFB,0,0,524288,B237C088,0,0,0,,,8
4601,,,62FFE7D4,0,Multicarts,396,0,H,1048576,62FFE7D4,0,0,0,,0,8192,0,,,1
4602,,,A7E12742,0,Multicarts,396,0,H,1048576,A7E12742,0,0,0,,0,8192,0,,,1
4603,,,2C1406E7,0,Multicarts,387,0,H,524288,01148663,0,0,1048576,8529B3C4,0,0,0,,,1
4604,,,E7D7FA3C,0,Multicarts,281,0,H,1048576,82BE292E,0,0,1048576,0E24F3EE,0,0,0,,,1
4605,,,12864918,0,Multicarts,387,0,H,524288,23F23C86,0,0,1048576,3EF8E014,0,0,0,,,1
4606,,,6B8C8A54,0,Multicarts,386,0,H,1048576,42C59156,0,0,1048576,7F3689E4,0,0,0,,,1
4607,,,FBC1A689,0,Multicarts,387,0,H,524288,B7E92AAE,0,0,1048576,58EB50EE,0,0,0,,,1
4608,,,2F1AB350,0,Multicarts,387,0,H,524288,7A4460F6,0,0,1048576,1F98D642,0,0,0,,,1
4609,,,548EC619,0,Multicarts,295,0,H,524288,A105E1DA,0,0,524288,B5CCCF17,0,0,0,,,1
4610,,,F71A9138,0,Multicarts,295,0,H,524288,9600838D,0,0,524288,54E26D64,0,0,0,,,1
4611,,,0524BDA1,0,Multicarts,295,0,H,1048576,0524BDA1,0,8192,0,,0,8192,0,,,1
4612,,,A6A1BC2B,0,Multicarts,282,0,H,1048576,A6A1BC2B,0,8192,0,,0,8192,0,,,3
4613,,,12217922,0,Multicarts,295,0,H,524288,BF9994F5,0,0,524288,AD4BE56C,0,0,0,,,1
4614,,,E0D2910D,0,Multicarts,295,0,H,524288,A4D25B48,0,0,524288,456A4CD1,0,0,0,,,1
4615,,,E7E6D507,0,Multicarts,282,0,H,1048576,763AC97D,0,0,1048576,93F79088,0,0,0,,,42
4616,,,CCD5D1D5,0,Multicarts,282,0,H,1048576,F7C6BF33,0,0,1048576,3EB41733,0,0,0,,,42
4617,,,37420AB7,0,Multicarts,295,0,H,1048576,37420AB7,0,0,0,,0,8192,0,,,1
4618,,,7B1850B3,0,Multicarts,295,0,H,1048576,7B1850B3,0,0,0,,0,8192,0,,,42
4619,,,7D1DDFD1,0,Multicarts,377,0,H,1048576,8D6805F0,0,0,1048576,C907CACF,0,0,0,,,1
4620,,,876E69E5,0,Multicarts,377,0,H,1048576,C6971394,0,0,1048576,6751A900,0,0,0,,,42
4621,,,8203662F,0,Multicarts,358,0,H,524288,CF1DB8A4,0,0,1048576,BA52F193,0,0,0,,,1
4622,,,EBA203FC,0,Multicarts,282,0,H,1048576,DAFE5F4E,0,0,1048576,DE61A496,0,0,0,,,1
4623,,,1288EEA3,0,Multicarts,358,0,H,1048576,819EEC2D,0,0,1048576,5B4E3731,0,0,0,,,1
4624,,,157E4E74,0,Multicarts,90,0,H,131072,D9036A30,0,0,524288,8D4E62CA,0,0,0,,,1
4625,,,B5ECEC19,0,Multicarts,267,0,H,2097152,ACB1F4E9,0,0,1048576,F4DF8173,0,0,0,,,1
4626,,,D9698C5B,0,Multicarts,90,0,H,2097152,CE4BA157,0,0,1048576,B38613A1,0,0,0,,,1
4627,,,4050BF8C,0,Multicarts,90,0,H,2097152,8150E6E7,0,0,1048576,342C46A3,0,0,0,,,42
4628,,,86A66A8D,0,Multicarts,45,0,H,2097152,94A92BBC,0,0,2097152,C65724C7,0,0,0,,,42
4629,,,DD09264F,0,Multicarts,411,0,H,524288,9CBD3E46,0,0,524288,2BD6A3B9,0,0,0,,,1
4630,,,0D393D8A,0,Multicarts,411,0,H,524288,8E0FBB39,0,0,524288,1D7FBD76,0,0,0,,,1
4631,,,A0C0CFEE,0,Multicarts,411,0,H,524288,E6F92FB4,0,0,524288,6A07AB58,0,0,0,,,1
4632,,,7E0C95D0,0,Multicarts,411,0,H,524288,709FD021,0,0,524288,B40D4712,0,0,0,,,1
4633,,,8CF07BFA,0,Multicarts,411,0,H,524288,469C347C,0,0,524288,7ADAD667,0,0,0,,,42
4634,,,135476D5,7,Multicarts,411,0,H,524288,1FFEC616,0,0,524288,02F10803,0,0,0,,,1
4635,,,E3704800,0,Multicarts,45,0,H,1048576,8AD3F063,0,0,1048576,60577FB5,0,0,0,,,42
4636,,,D8071655,0,Multicarts,356,0,4,2097152,413D3DBF,0,0,524288,9A69E951,0,8192,0,,,1
4637,,,C1A0E1F2,0,Multicarts,411,0,H,524288,583F5DA5,0,0,524288,C778A945,0,0,0,,,1
4638,,,6A6ABFA3,0,Multicarts,45,0,H,524288,AD1081D4,0,0,524288,C778A945,0,0,0,,,1
4639,,,7837AFDE,0,Multicarts,556,0,H,1048576,A52A9B9D,0,8192,1048576,3A8ADD36,0,0,0,,,1
4640,,,3392B41E,0,Multicarts,176,0,H,1048576,C8DF9CFF,0,0,1048576,35C728B7,0,0,0,,,1
4641,,,32CDAD83,0,Multicarts,176,1,H,524288,1B7C9E5D,0,0,524288,B30A2FFE,0,0,0,,,1
4642,,,3C894AD1,0,Multicarts,176,1,H,1048576,6C574B50,0,0,1048576,8C70787D,0,0,0,,,42
4643,,,78CE996D,0,Multicarts,176,1,H,524288,15A2A312,0,8192,524288,83DB50B4,0,0,0,,,1
4644,,,82DDC769,0,Multicarts,45,0,H,1048576,78DCA29E,0,0,1048576,F2C7E590,0,0,0,,,1
4645,,,58B1B63B,0,Multicarts,45,0,H,1048576,573F2AF9,0,0,1048576,7B4EA60F,0,0,0,,,1
4646,,,4D41444B,0,Multicarts,410,0,H,1048576,0B030660,0,0,1048576,67BFFBC6,0,8192,0,,,42
4647,,,5594EDAE,0,Multicarts,45,0,H,524288,BE7B7EF1,0,0,524288,CE834EB0,0,0,0,,,1
4648,,,05EAFB72,0,Multicarts,45,0,H,524288,1786CFDA,0,0,524288,8EE114BA,0,0,0,,,1
4649,,,C21F8820,0,Multicarts,45,0,H,524288,6B65521C,0,0,524288,97E891F3,0,0,0,,,1
4650,,,43B912CC,0,Multicarts,45,0,H,524288,94972AFA,0,0,524288,A6F2B908,0,0,0,,,1
4651,,,263F4450,0,Multicarts,45,0,H,2097152,263F4450,0,0,0,,0,131072,0,,,42
4652,,,87AD7A40,0,Multicarts,45,0,H,1048576,70EE2D30,0,0,1048576,67265A3B,0,0,0,,,42
4653,,,A0BD270A,0,Multicarts,45,0,H,1048576,899AEB47,0,0,1048576,CCAA52B9,0,0,0,,,42
4654,,,3B8C4624,0,Multicarts,45,0,H,1048576,7871B93C,0,0,1048576,B64382B7,0,0,0,,,42
4655,,,FD207E54,0,Multicarts,295,0,H,1048576,FD207E54,0,0,0,,0,32768,0,,,42
4656,,,29588DDB,0,Multicarts,282,0,H,1048576,3C4E1F59,0,0,1048576,7C25E323,0,0,0,,,1
4657,,,166A487B,0,Multicarts,421,0,H,1048576,2777E8B3,0,8192,1048576,9A5C2B6C,0,0,0,,,42
4658,,,A1430EEB,0,Multicarts,282,0,H,1048576,AAE6B1A3,0,0,1048576,03CF46A8,0,0,0,,,8
4659,,,399B9390,0,Multicarts,45,0,H,1048576,DD8B887B,0,8192,1048576,14056277,0,0,0,,,1
4660,,,E79F157E,0,Multicarts,176,2,H,16777216,E79F157E,0,0,0,,0,131072,0,,,42
4661,,,3AE35EC1,0,Multicarts,176,2,H,67108864,3AE35EC1,0,0,0,,0,131072,0,,,42
4662,,,D14617D7,0,Multicarts,176,2,H,16777216,D14617D7,0,0,0,,0,131072,0,,,42
4663,,,93B6E1C4,0,Multicarts,335,0,H,262144,BC585BD0,0,0,131072,F9242C9D,0,0,0,,,1
4664,Super Cartridge Version 1: 4 in 1,,FB3439FC,0,Multicarts,141,0,H,131072,F3B48944,0,0,262144,A8AF3B2D,0,0,0,,,1
4665,,,2F1686E5,0,Multicarts,141,0,H,131072,BB8C4130,0,0,65536,D488C2BB,0,0,0,,,1
4666,,,4BF80AF8,0,Multicarts,141,0,H,262144,0F833BB3,0,0,262144,DFB8A524,0,0,0,,,1
4667,,,DBC5ECD9,0,Multicarts,141,0,H,262144,93040D8A,0,0,262144,EC02AD57,0,0,0,,,1
4668,,,DC320617,0,Multicarts,141,0,H,262144,6F540CB4,0,0,131072,8C506081,0,0,0,,,1
4669,,,F7A9822E,0,Multicarts,141,0,H,262144,A08C46F5,0,0,131072,D1247B1D,0,0,0,,,1
4670,,,0D15687D,0,Multicarts,141,0,H,262144,36076881,0,0,262144,F46E53F4,0,0,0,,,1
4671,,,517611FE,0,Multicarts,141,0,H,262144,D4D4CBD3,0,0,131072,9E27FDFF,0,0,0,,,1
4672,,,0D203DE5,0,Multicarts,141,0,H,262144,8B5DC347,0,0,262144,5A71FF6F,0,0,0,,,1
4673,,,FC860929,0,Multicarts,268,0,H,33554432,FC860929,0,8192,0,,0,262144,0,,,42
4674,,,9E1F9771,0,Multicarts,268,0,H,33554432,9E1F9771,0,8192,0,,0,262144,0,,,42
4675,,,F1371C17,0,Multicarts,268,0,H,33554432,F1371C17,0,8192,0,,0,262144,0,,,42
4676,,,24131E3D,0,Multicarts,268,0,H,33554432,24131E3D,0,8192,0,,0,262144,0,,,42
4677,,,607C77D9,0,Multicarts,268,0,H,33554432,607C77D9,0,8192,0,,0,262144,0,,,42
4678,,,1B219E01,0,Multicarts,15,0,H,1048576,1B219E01,0,0,0,,0,8192,0,,,42
4679,,,63AC35DC,0,Multicarts,45,0,H,4194304,63AC35DC,0,0,0,,0,32768,0,,,42
4680,,,9BDF2424,0,Multicarts,176,0,H,1048576,9E6B57B8,0,0,1048576,CE50A0EF,0,0,0,,,42
4681,,,016D60C5,4,Multicarts,241,0,V,524288,016D60C5,0,2048,0,,0,8192,0,,,1
4682,,,629FBEEC,0,Multicarts,176,0,H,2097152,29EB6944,0,0,1048576,56520C13,0,0,0,,,42
4683,,,FFDB9F69,0,Multicarts,319,0,H,131072,6AE90C40,0,0,131072,9DCF046C,0,0,0,,,1
4684,,,4B14600C,0,Multicarts,242,0,H,524288,4B14600C,0,0,0,,0,8192,0,,,42
4685,,,B6B96A02,0,Multicarts,205,0,H,524288,33DFCA46,0,0,524288,246A41C8,0,0,0,,,1
4686,,,094A4191,0,Multicarts,45,0,H,524288,A9D35715,0,0,524288,67F7BFA9,0,0,0,,,42
4687,,,1AA340FD,0,Multicarts,45,0,H,524288,1AE43C8B,0,0,524288,7E0B6710,0,0,0,,,42
4688,,,B02330B9,0,Multicarts,202,0,H,131072,74A91246,0,0,65536,24CD26DF,0,0,0,,,42
4689,,,5BA15FE6,0,Multicarts,200,0,H,65536,7D7CA1E6,0,0,32768,5A22F503,0,0,0,,,42
4690,,,6EDED153,0,Multicarts,176,0,H,524288,1C8A22B7,0,8192,524288,226FED5B,0,0,0,,,1
4691,,,9BBF3E5D,0,Multicarts,15,0,H,1048576,9BBF3E5D,0,0,0,,0,8192,0,,,42
4692,,,A4107D7E,0,Multicarts,242,0,H,524288,A4107D7E,0,0,0,,0,8192,0,,,42
4693,,,8F39D684,0,Multicarts,176,0,H,524288,F2B1E1D3,0,0,524288,35572F01,0,0,0,,,1
4694,,,EC5E86BF,0,Multicarts,203,0,V,65536,72DD449D,0,0,32768,37319E81,0,0,0,,,42
4695,,,9D6E90E4,0,Multicarts,203,0,H,65536,34016471,0,0,32768,FA198F04,0,0,0,,,1
4696,,,7E70BCF4,0,Multicarts,242,0,H,655360,7E70BCF4,0,0,0,,0,8192,0,,,1
4697,,,EF212A73,0,Multicarts,452,0,H,1048576,EF212A73,0,8192,0,,0,8192,0,,,42
4698,,,8F04495F,0,Multicarts,438,0,H,524288,D7B968F1,0,0,262144,72E35586,0,0,0,,,42
4699,,,0DFF84DF,0,Multicarts,227,0,H,524288,0DFF84DF,0,0,0,,0,8192,0,,,42
4700,,,46818B16,0,Multicarts,447,0,H,524288,8A929147,0,2048,524288,79D28C56,0,0,0,,,42
4701,,,1EC1DFEB,0,Multicarts,217,0,V,65536,D763B292,0,0,32768,F7096CCD,0,0,0,,,8
4702,,,6A660949,0,Multicarts,134,0,H,524288,0116C097,0,0,524288,8B219DD3,0,0,0,,,1
4703,,,6D61FE21,0,Multicarts,422,0,H,1048576,B1082DE6,0,8192,1048576,005F3A3C,0,0,0,,,1
4704,,,4962C024,0,Multicarts,242,0,H,524288,4962C024,0,0,0,,0,8192,0,,,1
4705,,,B72B2CF4,0,Multicarts,260,0,H,524288,123674F4,0,0,524288,808510CF,0,0,0,,,1
4706,,,4DC6107D,0,Multicarts,260,0,H,524288,BF1CE2BC,0,0,524288,26CB7FA6,0,0,0,,,1
4707,,,0073DBD8,0,Multicarts,260,0,H,524288,66D0C4D5,0,0,524288,15F626DA,0,0,0,,,1
4708,,,D87FC183,0,Multicarts,45,0,H,524288,C899AA22,0,0,524288,AA8A70CB,0,0,0,,,1
4709,,,DF0B180A,0,Multicarts,261,0,H,262144,3E95577D,0,0,131072,E37CBEBE,0,0,0,,,42
4710,,,28A92A86,0,Multicarts,45,0,H,4194304,28A92A86,0,0,0,,0,262144,0,,,42
4711,,,CE4B6713,0,Multicarts,217,0,V,131072,84D9F7F1,0,0,131072,773C5A3D,0,0,0,,,1
4712,,,E2DA6AAE,0,Multicarts,134,0,H,524288,331113AB,0,0,524288,B25F1B7E,0,0,0,,,42
4713,,,7B53123C,0,Multicarts,242,0,H,524288,7B53123C,0,0,0,,0,8192,0,,,42
4714,,,3B098344,0,Multicarts,260,0,H,524288,F7ECE7A3,0,0,524288,965CAA39,0,0,0,,,1
4715,,,68EDFDEA,0,Multicarts,176,0,H,524288,8C467DD2,0,0,524288,9F24EDF3,0,0,0,,,1
4716,,,8E994BCD,0,Multicarts,176,0,H,524288,CC4160A3,0,0,524288,0C9EE8F3,0,0,0,,,1
4717,,,DABCDC2F,0,Multicarts,205,0,H,524288,97CDF080,0,0,524288,BC374A15,0,0,0,,,1
4718,,,A96B5E8D,0,Multicarts,205,0,H,524288,5A22BA9F,0,0,524288,7C77D632,0,0,0,,,1
4719,,,66294960,0,Multicarts,202,0,H,131072,C77D8388,0,0,65536,24CD26DF,0,0,0,,,42
4720,,,46A01871,0,Multicarts,422,0,H,1048576,A4AEEA4A,0,0,1048576,4511FB99,0,0,0,,,42
4721,,,317E65D8,0,Multicarts,200,0,H,131072,939F09AC,0,0,65536,EA5034F7,0,0,0,,,1
4722,,,B631B53D,0,Multicarts,200,0,H,131072,0CA12D86,0,0,65536,697630E0,0,0,0,,,42
4723,,,1FC640C0,0,Multicarts,260,0,H,524288,1487FBCD,0,0,524288,5B06C786,0,0,0,,,1
4724,,,6881B553,0,Multicarts,287,0,H,524288,0CDEB325,0,0,524288,34EF59B1,0,0,0,,,1
4725,,,A7E0F282,0,Multicarts,45,0,H,524288,C4114A1F,0,0,524288,726C892C,0,0,0,,,1
4726,,,4E5F123A,0,Multicarts,176,0,H,524288,21786899,0,0,524288,EF8FC6DB,0,0,0,,,1
4727,,,A22214BB,0,Multicarts,260,0,H,524288,E9217FE5,0,0,524288,E4501412,0,0,0,,,1
4728,,,BD4B2700,0,Multicarts,45,0,H,524288,E72D6B8C,0,0,524288,2130EA38,0,0,0,,,1
4729,,,602D7E1B,0,Multicarts,45,0,H,524288,0763D6E2,0,0,524288,477C5F61,0,0,0,,,42
4730,,,DDE64174,0,Multicarts,45,0,H,524288,5DA8B15A,0,0,524288,DE864ECC,0,0,0,,,1
4731,,,349D1131,0,Multicarts,45,0,H,524288,E18AFEA1,0,0,524288,3A366FA3,0,0,0,,,1
4732,,,57004ACA,0,Multicarts,380,0,H,524288,57004ACA,0,0,0,,0,8192,0,,,1
4733,,,C0F0D838,0,Multicarts,200,0,H,65536,478E9E8A,0,0,32768,14FF35E6,0,0,0,,,8
4734,,,8C046478,0,Multicarts,227,0,H,1048576,8C046478,0,0,0,,0,8192,0,,,42
4735,,,1B1F8D5F,0,Multicarts,380,0,H,524288,1B1F8D5F,0,0,0,,0,8192,0,,,42
4736,,,ADA1BAD6,0,Multicarts,203,0,V,65536,5E3832E8,0,0,32768,4F8FF92D,0,0,0,,,42
4737,,,EDC1CD49,0,Multicarts,202,0,H,131072,94E107F3,0,0,65536,A09F08A8,0,0,0,,,42
4738,,,19A3176F,0,Multicarts,212,0,H,65536,71A00978,0,0,32768,C843A96D,0,0,0,,,42
4739,,,8FBA9597,0,Multicarts,268,0,H,33554432,8FBA9597,0,8192,0,,0,262144,0,,,42
4740,,,7DB2D1F5,0,Multicarts,176,0,H,524288,CFAE9BF7,0,0,524288,A0C7EBFF,0,0,0,,,42
4741,,,5DD9073B,0,Multicarts,260,0,H,524288,7446AC02,0,0,524288,50DBE1DE,0,0,0,,,42
4742,,,75DFF1A4,0,Multicarts,176,0,H,2097152,C8238ADE,0,0,524288,3493A882,0,8192,0,,,1
4743,,,542BED56,0,Multicarts,225,0,H,1048576,83A4E841,0,0,524288,7114B404,0,0,0,,,42
4744,,,C9394951,0,Multicarts,204,0,H,131072,0742E280,0,0,57344,EAECD03D,0,0,0,,,42
4745,,,0A1C4A22,0,Multicarts,134,0,H,524288,BEA31DB4,0,0,524288,F5013AF4,0,0,0,,,42
4746,,,BA972DDF,0,Multicarts,212,0,H,65536,38FD3DC5,0,0,32768,8D6E3303,0,0,0,,,42
4747,,,52F735D4,0,Multicarts,45,0,H,1048576,CE92F698,0,0,1048576,184C10B0,0,0,0,,,1
4748,,,2466B80A,0,Multicarts,422,0,H,1048576,B5EC8A0A,0,8192,1048576,6C3FABE3,0,0,0,,,42
4749,,,8E9AFEF0,0,Multicarts,225,0,H,1048576,42F90927,0,0,524288,7114B404,0,0,0,,,42
4750,,,53C3E6D8,0,Multicarts,134,0,H,524288,08C80066,0,0,524288,E995F06F,0,0,0,,,42
4751,,,AC07CBF7,0,Multicarts,201,0,H,131072,33813038,0,0,32768,A1F6C479,0,0,0,,,42
4752,,,ACCC9036,0,Multicarts,176,0,H,524288,26ABC25E,0,0,524288,4711FD08,0,0,0,,,1
4753,,,3411E490,0,Multicarts,455,0,H,524288,08FE7DB3,0,0,524288,E36B71F2,0,0,0,,,42
4754,,,E297A906,0,Multicarts,457,0,H,1048576,26A86921,0,0,1048576,927FC02F,0,0,0,,,1
4755,,,3211303E,0,Multicarts,134,0,H,524288,C03FE986,0,0,524288,72EC9D26,0,0,0,,,42
4756,,,B7B5944B,0,Multicarts,45,0,H,524288,2011376B,0,0,524288,69618695,0,0,0,,,42
4757,,,40A1BCF9,4,Multicarts,414,0,H,65536,E8E35A9C,0,0,32768,E41C6385,0,0,0,,,42
4758,,,93A448F9,0,Multicarts,212,0,H,131072,27B750C0,0,0,65536,071CA7FD,0,0,0,,,42
4759,,,3A642F31,0,Multicarts,422,0,H,524288,C6FDE109,0,0,524288,3037F7BD,0,0,0,,,42
4760,,,9C42E662,0,Multicarts,83,2,H,1048576,5721089A,32768,0,1048576,1F817045,0,0,1,,,1
4761,,,662DEA62,0,Multicarts,212,0,H,32768,A5579E50,0,0,16384,1710D0D2,0,0,0,,,42
4762,,,B50D8FBC,0,Multicarts,176,5,H,33554432,B50D8FBC,0,8192,0,,0,131072,0,,,42
4763,,,D8015A7A,0,Multicarts,370,0,H,1048576,83392938,0,8192,1048576,F5056252,0,0,0,,,34
4764,,,6C71FEAE,0,Multicarts,45,0,H,1048576,58BCACF6,0,0,1048576,60577FB5,0,0,0,,,42
4765,,,3CAC6A46,0,Multicarts,242,0,H,524288,3CAC6A46,0,0,0,,0,8192,0,,,1
4766,,,028FCEF4,0,Multicarts,212,0,H,131072,82EED155,0,0,65536,14C330E4,0,0,0,,,1
4767,,,8C38315B,0,Multicarts,319,0,H,131072,968749D1,0,0,65536,452DEB94,0,0,0,,,42
4768,,,325698EE,0,Multicarts,402,0,H,524288,325698EE,0,0,0,,0,8192,0,,,42
4769,,,41D23E8F,0,Multicarts,268,0,H,33554432,41D23E8F,8192,0,0,,0,262144,1,,,42
4770,,,45A9DEB3,0,Multicarts,268,0,H,33554432,45A9DEB3,8192,0,0,,0,262144,1,,,42
4771,,,32F1176B,0,Multicarts,268,0,H,33554432,32F1176B,8192,0,0,,0,262144,1,,,42
4772,,,BBEC4067,0,Multicarts,319,0,H,131072,4CE757DB,0,0,65536,51110E59,0,0,0,,,42
4773,,,E615C8DF,0,Multicarts,60,0,V,65536,39FA60D8,0,0,32768,DB0C8569,0,0,0,,,8
4774,,,997DAA54,0,Multicarts,60,0,H,65536,070ABFA2,0,0,32768,72ECE2A8,0,0,0,,,1
4775,,,143B2F27,0,Multicarts,60,0,H,65536,F9C484A0,0,0,32768,0E801BE0,0,0,0,,,1
4776,,,9F873E64,0,Multicarts,60,0,V,65536,4729D5B8,0,0,32768,2ABFE1D5,0,0,0,,,1
4777,,,0F907E7F,0,Multicarts,176,0,H,2097152,E6D869ED,0,0,524288,775B088C,0,8192,0,,,1
4778,,,88E0C48C,0,Multicarts,176,0,H,2097152,9CD36298,0,0,524288,775B088C,0,8192,0,,,1
4779,,,95EBA660,0,Multicarts,372,0,H,2097152,C07F8390,0,0,524288,775B088C,0,8192,0,,,1
4780,,,EECF01BF,0,Multicarts,176,0,H,2097152,47AF060F,0,0,524288,7764DC0E,0,8192,0,,,1
4781,,,434460CF,0,Multicarts,403,0,H,524288,434460CF,0,0,0,,0,32768,0,,,3
4782,,,B20617BD,0,Multicarts,403,0,H,524288,B20617BD,0,0,0,,0,32768,0,,,1
4783,,,E8D70DDE,0,Multicarts,403,0,H,1048576,E8D70DDE,0,0,0,,0,32768,0,,,3
4784,,,9052C906,0,Multicarts,277,0,H,262144,9052C906,0,0,0,,0,8192,0,,,42
4785,,,7F9BC8E5,0,Multicarts,45,0,H,524288,28E0CF3B,0,0,524288,AD5EA3FB,0,0,0,,,42
4786,,,5EEA7EA7,0,Multicarts,319,0,H,131072,0B3EE626,0,0,65536,658354BF,0,0,0,,,1
4787,,,702A12DF,0,Multicarts,62,0,H,2097152,8DAE13B2,0,0,1048576,47ABDC9F,0,0,0,,,42
